,FraudFound_P,Month,DayOfWeek,Make,DayOfWeekClaimed,MonthClaimed,MaritalStatus,PolicyType,VehicleCategory,VehiclePrice,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy,AccidentArea,Sex,Fault,PoliceReportFiled,WitnessPresent,AgentType,WeekOfMonth,WeekOfMonthClaimed,Age,Deductible,DriverRating
11882,0,-0.2727272727272727,-0.33333333333333337,0.4444444444444444,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.75,1.0,-0.5,-1.0,1.0,1,1,0,0,0,0,0.0,0.5,0.4375,0.0,-0.9999999999999999
11883,0,0.4545454545454546,0.33333333333333326,-0.33333333333333337,0.33333333333333326,0.4545454545454546,0.33333333333333326,0.0,0.0,1.0,0.5,1.0,1.0,0.4285714285714284,0.0,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,-0.5,-0.625,-0.5,-0.9999999999999999
11884,0,0.09090909090909083,-0.33333333333333337,0.8888888888888888,0.6666666666666665,0.09090909090909083,-0.33333333333333337,-1.0,-1.0,0.6000000000000001,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,-1.0,1,1,0,0,0,0,0.5,0.5,-0.1875,-0.5,-0.9999999999999999
11885,0,0.09090909090909083,-1.0,0.0,-1.0,0.09090909090909083,-0.33333333333333337,0.0,0.0,1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,1.0,0.0,-0.5,0.0,1,1,1,0,0,0,0.0,0.0,-0.46875,-0.5,-0.9999999999999999
11886,0,-0.8181818181818181,-1.0,-0.7777777777777778,0.6666666666666665,1.0,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,0.33333333333333326,0.1428571428571428,0.0,-0.33333333333333337,0.5,-1.0,0.0,1,1,1,0,0,0,0.0,-1.0,-0.5,-0.5,-0.9999999999999999
11887,0,0.8181818181818183,0.6666666666666665,0.8888888888888888,0.6666666666666665,0.8181818181818183,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,1.0,1.0,-0.59375,-0.5,-0.9999999999999999
11888,0,0.6363636363636365,0.0,0.4444444444444444,-1.0,-0.6363636363636364,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.25,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,0.5,-1.0,-0.1875,-0.5,-0.9999999999999999
11889,0,0.6363636363636365,0.6666666666666665,0.0,0.33333333333333326,0.6363636363636365,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.4285714285714284,0.5,1.0,0.5,0.0,1.0,1,1,0,0,0,0,-0.5,-0.5,0.21875,-0.5,0.3333333333333335
11890,0,-1.0,1.0,0.8888888888888888,-0.6666666666666667,0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,1.0,0.7142857142857142,0.5,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.5,-0.5,-0.03125,-0.5,0.3333333333333335
11891,0,0.2727272727272727,-0.6666666666666667,-0.33333333333333337,1.0,0.2727272727272727,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.4285714285714284,0.75,1.0,0.5,-1.0,1.0,1,1,1,0,0,0,0.0,0.0,0.46875,-0.5,1.0
11892,0,-0.09090909090909083,0.6666666666666665,-0.33333333333333337,0.6666666666666665,-0.09090909090909083,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,-1.0,-0.5,-0.4375,-0.5,-0.9999999999999999
11893,0,0.09090909090909083,0.33333333333333326,0.8888888888888888,0.33333333333333326,0.09090909090909083,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,0.5,-0.1875,-0.5,-0.9999999999999999
11894,0,1.0,0.6666666666666665,-0.7777777777777778,0.6666666666666665,1.0,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,-1.0,0.7142857142857142,0.5,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-1.0,0.0,-0.5,-0.9999999999999999
11895,0,1.0,-0.33333333333333337,0.4444444444444444,0.33333333333333326,1.0,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.25,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-0.5,-0.09375,-0.5,-0.9999999999999999
11896,0,0.6363636363636365,0.33333333333333326,-0.7777777777777778,1.0,-0.6363636363636364,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,0.0,1,0,1,0,0,0,0.0,0.5,-0.5,-0.5,1.0
11897,0,-1.0,-0.33333333333333337,0.4444444444444444,0.33333333333333326,0.4545454545454546,0.33333333333333326,-1.0,-1.0,0.6000000000000001,0.5,1.0,1.0,0.1428571428571428,0.0,-1.0,0.5,-1.0,-1.0,1,0,1,0,0,0,1.0,-1.0,-0.40625,-0.5,0.3333333333333335
11898,1,-1.0,-0.33333333333333337,-0.33333333333333337,-0.6666666666666667,1.0,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,1.0,0.0,-0.09375,-0.5,-0.33333333333333326
11899,0,-1.0,-0.33333333333333337,-0.8888888888888888,0.6666666666666665,0.4545454545454546,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.25,-0.33333333333333337,0.5,-1.0,-1.0,1,0,1,0,0,0,1.0,-0.5,-0.125,-0.5,-0.33333333333333326
11900,1,-1.0,-0.33333333333333337,-0.33333333333333337,-1.0,0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-1.0,0.5,-1.0,0.0,1,0,0,0,0,0,1.0,-1.0,-0.65625,-0.5,-0.33333333333333326
11901,1,1.0,0.6666666666666665,0.4444444444444444,-1.0,0.8181818181818183,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.25,-0.33333333333333337,0.5,-1.0,-1.0,1,1,0,0,0,0,0.0,0.5,-0.3125,-0.5,1.0
11902,0,1.0,-0.6666666666666667,1.0,-0.6666666666666667,1.0,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.0,-0.33333333333333337,0.5,-1.0,-1.0,1,1,1,1,0,0,-1.0,-0.5,-0.59375,-0.5,-0.33333333333333326
11903,0,-0.6363636363636364,0.33333333333333326,0.4444444444444444,0.33333333333333326,-0.6363636363636364,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.5,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,1.0,1.0,0.125,-0.5,-0.33333333333333326
11904,0,0.2727272727272727,0.33333333333333326,-0.6666666666666667,-0.6666666666666667,-1.0,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,1.0,0.5,-1.0,1.0,1,1,0,0,0,1,1.0,-1.0,-0.34375,-0.5,1.0
11905,0,-1.0,-0.33333333333333337,-0.33333333333333337,0.33333333333333326,-1.0,0.33333333333333326,-0.5,0.0,1.0,0.5,1.0,-0.33333333333333337,1.0,-1.0,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,-1.0,-0.5,-0.984375,-0.5,-0.9999999999999999
11906,0,0.2727272727272727,1.0,0.4444444444444444,-0.6666666666666667,0.2727272727272727,-0.33333333333333337,1.0,1.0,-0.19999999999999996,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,1.0,0.0,-0.5,1.0,1,1,0,0,0,0,0.0,0.5,-0.28125,-0.5,-0.9999999999999999
11907,0,0.2727272727272727,-0.33333333333333337,-0.33333333333333337,-0.6666666666666667,0.2727272727272727,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,-1.0,-1.0,0.125,-0.5,1.0
11908,0,-1.0,0.0,0.4444444444444444,-1.0,0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.75,-1.0,0.5,-1.0,0.0,1,1,0,0,0,0,1.0,0.0,0.3125,-0.5,-0.33333333333333326
11909,1,-0.4545454545454546,-0.6666666666666667,-0.7777777777777778,-0.6666666666666667,-0.4545454545454546,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.0,0.0,-0.34375,-0.5,1.0
11910,0,-0.4545454545454546,-0.6666666666666667,0.4444444444444444,-1.0,-0.4545454545454546,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,-0.33333333333333337,0.5,-1.0,1.0,1,0,0,0,0,0,0.0,0.5,-0.5625,-0.5,-0.9999999999999999
11911,0,-0.8181818181818181,-1.0,0.8888888888888888,0.6666666666666665,1.0,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.0,1.0,0.5,-1.0,1.0,1,1,0,0,0,1,-0.5,-1.0,-0.46875,-0.5,0.3333333333333335
11912,0,1.0,-0.33333333333333337,0.4444444444444444,0.6666666666666665,0.8181818181818183,-0.33333333333333337,-1.0,-1.0,0.6000000000000001,0.5,1.0,-1.0,0.4285714285714284,0.5,0.33333333333333326,0.5,-1.0,-1.0,1,1,1,0,0,0,1.0,-1.0,0.1875,-0.5,-0.33333333333333326
11913,0,0.4545454545454546,-0.6666666666666667,-0.33333333333333337,0.6666666666666665,0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,0.0,1,0,1,0,0,0,-1.0,-1.0,-0.28125,-0.5,1.0
11914,1,-0.4545454545454546,-1.0,0.4444444444444444,-0.6666666666666667,-0.4545454545454546,-0.33333333333333337,0.5,1.0,1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.25,-1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,-1.0,-0.09375,-0.5,1.0
11915,0,-0.4545454545454546,-0.33333333333333337,0.8888888888888888,0.6666666666666665,-0.4545454545454546,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,-1.0,0.5,-1.0,1.0,1,1,0,0,0,0,-1.0,0.5,-0.65625,-0.5,0.3333333333333335
11916,0,0.6363636363636365,0.6666666666666665,0.8888888888888888,0.33333333333333326,-0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,0.0,1,0,0,0,0,0,0.0,-0.5,-0.25,-0.5,-0.9999999999999999
11917,0,0.4545454545454546,-0.6666666666666667,-0.4444444444444444,-1.0,0.4545454545454546,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.75,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,0.5,0.3125,-0.5,1.0
11918,1,-0.09090909090909083,1.0,0.4444444444444444,-1.0,-0.09090909090909083,-0.33333333333333337,-1.0,-1.0,0.6000000000000001,0.5,1.0,1.0,0.7142857142857142,0.5,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-0.5,0.0,-0.0625,-0.5,1.0
11919,0,-0.8181818181818181,0.0,-0.33333333333333337,-1.0,-0.4545454545454546,0.33333333333333326,-0.5,0.0,1.0,0.5,1.0,-0.33333333333333337,1.0,-1.0,1.0,0.5,-1.0,1.0,1,1,1,0,0,0,-1.0,-0.5,-0.984375,-0.5,0.3333333333333335
11921,0,-0.2727272727272727,-0.6666666666666667,0.8888888888888888,0.6666666666666665,-0.2727272727272727,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-1.0,-0.1428571428571429,-0.25,0.33333333333333326,0.5,-1.0,0.0,0,1,1,0,0,0,-1.0,-1.0,-0.71875,-0.5,-0.33333333333333326
11922,0,-0.2727272727272727,0.6666666666666665,0.8888888888888888,0.6666666666666665,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.75,0.33333333333333326,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,-1.0,0.28125,-0.5,0.3333333333333335
11923,0,-0.2727272727272727,0.6666666666666665,0.4444444444444444,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.1428571428571428,0.0,1.0,0.5,-1.0,1.0,1,1,1,0,0,0,0.0,0.5,-0.53125,-0.5,1.0
11924,0,-0.2727272727272727,0.6666666666666665,0.8888888888888888,1.0,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,1.0,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,-1.0,1,1,0,0,0,0,0.0,0.5,-0.53125,-0.5,0.3333333333333335
11925,0,0.4545454545454546,-0.6666666666666667,0.4444444444444444,0.6666666666666665,0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,-0.5,-0.53125,-0.5,-0.33333333333333326
11926,0,0.4545454545454546,-0.33333333333333337,0.4444444444444444,0.6666666666666665,0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,-0.5,-0.6875,-0.5,-0.9999999999999999
11927,0,-1.0,-0.6666666666666667,1.0,0.6666666666666665,-1.0,-0.33333333333333337,-0.75,-1.0,1.0,0.5,1.0,-1.0,0.7142857142857142,0.75,0.33333333333333326,0.0,-0.5,0.0,1,1,0,0,0,0,0.0,0.0,0.40625,-0.5,1.0
11928,0,-0.2727272727272727,-0.6666666666666667,-0.33333333333333337,0.33333333333333326,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-0.6,0.5,1.0,1.0,0.7142857142857142,0.75,1.0,0.5,-1.0,-1.0,0,1,0,0,0,0,-0.5,-0.5,0.46875,-0.5,1.0
11929,0,-0.2727272727272727,0.0,-0.33333333333333337,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,0.3333333333333335
11930,0,-0.2727272727272727,-0.6666666666666667,0.4444444444444444,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,0.33333333333333326,0.7142857142857142,0.75,-1.0,0.5,0.0,-1.0,1,1,0,0,0,0,-0.5,-0.5,0.375,-0.5,1.0
11931,0,-0.6363636363636364,0.6666666666666665,0.8888888888888888,0.33333333333333326,-0.6363636363636364,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,1.0,0.5,-1.0,0.0,1,1,1,0,0,0,-1.0,0.0,-0.65625,-0.5,1.0
11932,0,-0.8181818181818181,0.33333333333333326,-0.33333333333333337,0.33333333333333326,-0.8181818181818181,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,1.0,0.5,-1.0,0.0,1,1,1,0,0,0,0.5,1.0,-0.5625,-0.5,1.0
11933,0,1.0,-1.0,0.4444444444444444,-1.0,0.8181818181818183,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,1.0,-0.5,-1.0,0.0,1,0,0,0,0,0,-1.0,-0.5,-0.46875,-0.5,-0.9999999999999999
11934,0,0.8181818181818183,-0.6666666666666667,-0.4444444444444444,0.6666666666666665,0.8181818181818183,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,0.5,0.4375,1.0,0.3333333333333335
11935,0,0.8181818181818183,-1.0,-0.6666666666666667,0.33333333333333326,0.8181818181818183,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,-1.0,0.4285714285714284,0.0,1.0,0.5,-1.0,0.0,1,0,0,0,0,0,0.0,0.5,-0.4375,-0.5,-0.33333333333333326
11936,0,0.8181818181818183,-0.6666666666666667,0.0,0.6666666666666665,0.8181818181818183,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,-0.33333333333333337,0.5,-1.0,0.0,1,1,1,0,0,0,-0.5,0.5,-0.625,-0.5,0.3333333333333335
11937,0,0.4545454545454546,0.33333333333333326,0.4444444444444444,-0.6666666666666667,0.4545454545454546,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.5,-0.33333333333333337,0.5,-1.0,-1.0,1,0,0,0,0,0,0.5,1.0,0.15625,-0.5,-0.9999999999999999
11938,0,0.4545454545454546,0.6666666666666665,0.4444444444444444,0.33333333333333326,0.4545454545454546,0.33333333333333326,-0.75,-1.0,0.6000000000000001,0.5,1.0,1.0,-0.1428571428571429,0.0,1.0,0.5,-1.0,0.0,0,1,0,0,0,0,-1.0,-0.5,-0.5,-0.5,0.3333333333333335
11939,1,-0.6363636363636364,-0.33333333333333337,-0.33333333333333337,0.33333333333333326,-0.2727272727272727,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,1.0,0.5,-0.625,-0.5,1.0
11940,0,-0.6363636363636364,-1.0,0.4444444444444444,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,0.33333333333333326,0.7142857142857142,0.75,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,1.0,-1.0,0.3125,-0.5,-0.33333333333333326
11941,0,-0.6363636363636364,-1.0,0.0,-1.0,-0.2727272727272727,0.33333333333333326,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,1.0,-0.5,-0.125,-0.5,-0.33333333333333326
11942,0,-0.6363636363636364,0.33333333333333326,0.4444444444444444,-0.6666666666666667,-0.2727272727272727,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,-0.25,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,-1.0,-0.8125,-0.5,-0.9999999999999999
11943,0,0.4545454545454546,1.0,0.8888888888888888,0.33333333333333326,0.4545454545454546,-0.33333333333333337,-1.0,-1.0,-0.6,0.5,1.0,-1.0,-0.1428571428571429,0.5,-0.33333333333333337,0.5,-1.0,-1.0,1,0,0,0,0,0,-1.0,-0.5,0.0,-0.5,-0.9999999999999999
11944,0,-0.6363636363636364,0.33333333333333326,-0.33333333333333337,-1.0,-0.6363636363636364,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,1.0,0.5,-1.0,0.0,1,1,1,0,0,0,-1.0,-1.0,-0.46875,-0.5,1.0
11945,0,-0.09090909090909083,-1.0,0.8888888888888888,1.0,-0.8181818181818181,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,-0.33333333333333337,0.5,-1.0,0.0,0,1,0,0,0,0,0.5,-1.0,-0.40625,-0.5,-0.9999999999999999
11946,0,-0.09090909090909083,0.33333333333333326,-0.33333333333333337,-1.0,-0.09090909090909083,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,1.0,0.7142857142857142,0.5,0.33333333333333326,0.5,-1.0,1.0,1,1,1,0,0,0,0.5,0.5,-0.03125,-0.5,0.3333333333333335
11947,0,0.2727272727272727,-1.0,-0.7777777777777778,-1.0,0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,-1.0,1,1,1,0,0,0,-0.5,-0.5,-0.40625,-0.5,-0.9999999999999999
11948,0,0.2727272727272727,0.33333333333333326,-0.7777777777777778,-0.6666666666666667,0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,0.33333333333333326,0.0,-0.5,0.0,1,1,0,1,0,0,-0.5,0.0,-0.09375,-0.5,-0.33333333333333326
11949,0,-0.4545454545454546,-1.0,-0.33333333333333337,0.6666666666666665,-0.4545454545454546,0.33333333333333326,-1.0,-1.0,1.0,0.5,1.0,1.0,1.0,-1.0,1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,-0.5,0.0,-0.984375,-0.5,-0.9999999999999999
11950,0,-0.4545454545454546,-1.0,0.0,-0.6666666666666667,-0.4545454545454546,0.33333333333333326,-0.75,-1.0,-0.6,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-0.33333333333333337,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,0.0,-0.625,-0.5,0.3333333333333335
11951,0,-0.2727272727272727,-0.33333333333333337,0.4444444444444444,-0.6666666666666667,-0.2727272727272727,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.0,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.5,0.5,-0.59375,-0.5,-0.33333333333333326
11952,0,-0.2727272727272727,-1.0,0.4444444444444444,-1.0,-0.2727272727272727,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,-0.25,0.33333333333333326,0.5,-1.0,1.0,1,0,0,0,0,0,0.5,0.5,-0.78125,-0.5,-0.33333333333333326
11953,0,-0.2727272727272727,-1.0,0.8888888888888888,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-1.0,0.7142857142857142,0.5,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,0.5,-0.03125,-0.5,1.0
11954,0,-0.4545454545454546,0.6666666666666665,0.4444444444444444,0.6666666666666665,-0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,-0.33333333333333337,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,0.0,-0.65625,-0.5,-0.33333333333333326
11955,0,-0.4545454545454546,-0.33333333333333337,0.4444444444444444,-1.0,-0.4545454545454546,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0.33333333333333326,0.5,-1.0,1.0,1,0,0,0,0,0,-0.5,0.0,0.3125,-0.5,1.0
11956,0,-0.4545454545454546,0.33333333333333326,0.4444444444444444,1.0,0.2727272727272727,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,-1.0,-0.1875,-0.5,-0.33333333333333326
11957,0,-0.4545454545454546,0.33333333333333326,-0.33333333333333337,-1.0,0.2727272727272727,0.33333333333333326,-0.5,0.0,1.0,0.5,1.0,-1.0,1.0,-1.0,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,-1.0,-0.984375,-0.5,-0.33333333333333326
11958,0,0.2727272727272727,-1.0,0.0,0.6666666666666665,0.2727272727272727,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,-1.0,-0.1428571428571429,-0.25,1.0,0.5,-1.0,-1.0,0,1,0,0,0,0,-1.0,-0.5,-0.8125,-0.5,-0.33333333333333326
11959,0,0.2727272727272727,0.6666666666666665,0.8888888888888888,1.0,0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.25,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,0.0,-0.375,-0.5,0.3333333333333335
11960,0,0.4545454545454546,1.0,-0.33333333333333337,0.6666666666666665,0.09090909090909083,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,-1.0,-1.0,-0.40625,-0.5,-0.33333333333333326
11961,0,0.09090909090909083,0.33333333333333326,0.8888888888888888,1.0,0.09090909090909083,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.5,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,0.0,0.5,0.21875,-0.5,1.0
11962,0,0.4545454545454546,0.6666666666666665,-0.33333333333333337,1.0,0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,1.0,1.0,-0.21875,-0.5,-0.9999999999999999
11963,0,0.4545454545454546,-0.6666666666666667,0.4444444444444444,0.33333333333333326,0.4545454545454546,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,1.0,0.5,-1.0,1.0,1,1,1,0,0,0,-0.5,-0.5,-0.15625,-0.5,-0.33333333333333326
11964,0,0.4545454545454546,0.33333333333333326,0.0,-1.0,0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-0.5,0.15625,-0.5,-0.9999999999999999
11965,0,0.4545454545454546,1.0,-0.7777777777777778,0.6666666666666665,0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.5,1.0,0.5,-1.0,0.0,1,1,1,1,0,0,-1.0,0.5,0.15625,-0.5,-0.33333333333333326
11966,0,-0.2727272727272727,-1.0,-0.7777777777777778,-1.0,-0.2727272727272727,-0.33333333333333337,-0.5,0.0,1.0,0.5,1.0,0.33333333333333326,0.7142857142857142,0.5,1.0,0.5,-1.0,1.0,0,0,1,0,0,0,-0.5,-0.5,0.21875,-0.5,-0.33333333333333326
11967,0,-0.6363636363636364,0.6666666666666665,0.4444444444444444,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,-1.0,-0.15625,-0.5,1.0
11968,0,1.0,1.0,0.4444444444444444,1.0,1.0,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,0.0,0.5,0.0625,-0.5,1.0
